2023-06-16 18:15:21,366: Experiment begins, dataset: Cora
2023-06-16 18:15:29,588: Parameter set 0001: hidden_dim = 08, lr=0.0050, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7087
2023-06-17 00:18:41,834: Parameter set 0619: hidden_dim = 32, lr=0.0180, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.754
2023-06-17 00:18:48,683: Parameter set 0620: hidden_dim = 32, lr=0.0180, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7587
2023-06-17 00:18:55,390: Parameter set 0621: hidden_dim = 32, lr=0.0180, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7663
2023-06-17 00:19:02,128: Parameter set 0622: hidden_dim = 08, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7393
2023-06-17 00:19:08,893: Parameter set 0623: hidden_dim = 08, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7423
2023-06-17 00:19:15,498: Parameter set 0624: hidden_dim = 08, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7633
2023-06-17 00:19:22,214: Parameter set 0625: hidden_dim = 16, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.749
2023-06-17 00:19:28,997: Parameter set 0626: hidden_dim = 16, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7453
2023-06-17 00:19:35,727: Parameter set 0627: hidden_dim = 16, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7597
2023-06-17 00:19:42,416: Parameter set 0628: hidden_dim = 32, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7463
2023-06-17 00:19:49,119: Parameter set 0629: hidden_dim = 32, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.756
2023-06-17 00:19:55,761: Parameter set 0630: hidden_dim = 32, lr=0.0180, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7467
2023-06-17 00:20:02,519: Parameter set 0631: hidden_dim = 08, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7447
2023-06-17 00:20:09,276: Parameter set 0632: hidden_dim = 08, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.744
2023-06-17 00:20:15,901: Parameter set 0633: hidden_dim = 08, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7397
2023-06-17 00:20:22,863: Parameter set 0634: hidden_dim = 16, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7033
2023-06-17 00:20:29,947: Parameter set 0635: hidden_dim = 16, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7413
2023-06-17 00:20:36,756: Parameter set 0636: hidden_dim = 16, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.72
2023-06-17 00:20:43,471: Parameter set 0637: hidden_dim = 32, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.731
2023-06-17 00:20:50,184: Parameter set 0638: hidden_dim = 32, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7183
2023-06-17 00:20:56,929: Parameter set 0639: hidden_dim = 32, lr=0.0185, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7587
2023-06-17 00:21:03,655: Parameter set 0640: hidden_dim = 08, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7563
2023-06-17 00:21:10,290: Parameter set 0641: hidden_dim = 08, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7497
2023-06-17 00:21:17,193: Parameter set 0642: hidden_dim = 08, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7257
2023-06-17 00:21:24,028: Parameter set 0643: hidden_dim = 16, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7657
2023-06-17 00:21:31,027: Parameter set 0644: hidden_dim = 16, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7367
2023-06-17 00:21:37,997: Parameter set 0645: hidden_dim = 16, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7433
2023-06-17 00:21:44,979: Parameter set 0646: hidden_dim = 32, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7317
2023-06-17 00:21:51,953: Parameter set 0647: hidden_dim = 32, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.766
2023-06-17 00:21:58,682: Parameter set 0648: hidden_dim = 32, lr=0.0185, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7627
2023-06-17 00:22:05,903: Parameter set 0649: hidden_dim = 08, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7643
2023-06-17 00:22:13,048: Parameter set 0650: hidden_dim = 08, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7727
2023-06-17 00:22:20,253: Parameter set 0651: hidden_dim = 08, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7437
2023-06-17 00:22:27,038: Parameter set 0652: hidden_dim = 16, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7393
2023-06-17 00:22:34,064: Parameter set 0653: hidden_dim = 16, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7573
2023-06-17 00:22:40,868: Parameter set 0654: hidden_dim = 16, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7553
2023-06-17 00:22:47,635: Parameter set 0655: hidden_dim = 32, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7793
2023-06-17 00:22:54,445: Parameter set 0656: hidden_dim = 32, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7567
2023-06-17 00:23:01,118: Parameter set 0657: hidden_dim = 32, lr=0.0185, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7663
2023-06-17 00:23:08,154: Parameter set 0658: hidden_dim = 08, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.735
2023-06-17 00:23:15,155: Parameter set 0659: hidden_dim = 08, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.759
2023-06-17 00:23:21,981: Parameter set 0660: hidden_dim = 08, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7577
2023-06-17 00:23:28,743: Parameter set 0661: hidden_dim = 16, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7803
2023-06-17 00:23:35,496: Parameter set 0662: hidden_dim = 16, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7313
2023-06-17 00:23:42,234: Parameter set 0663: hidden_dim = 16, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.762
2023-06-17 00:23:48,942: Parameter set 0664: hidden_dim = 32, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.758
2023-06-17 00:23:55,627: Parameter set 0665: hidden_dim = 32, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.777
2023-06-17 00:24:02,259: Parameter set 0666: hidden_dim = 32, lr=0.0185, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.76
2023-06-17 00:24:08,957: Parameter set 0667: hidden_dim = 08, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7487
2023-06-17 00:24:15,644: Parameter set 0668: hidden_dim = 08, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7487
2023-06-17 00:24:22,342: Parameter set 0669: hidden_dim = 08, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7423
2023-06-17 00:24:29,120: Parameter set 0670: hidden_dim = 16, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7493
2023-06-17 00:24:35,990: Parameter set 0671: hidden_dim = 16, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.754
2023-06-17 00:24:42,671: Parameter set 0672: hidden_dim = 16, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7393
2023-06-17 00:24:49,444: Parameter set 0673: hidden_dim = 32, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7453
2023-06-17 00:24:56,165: Parameter set 0674: hidden_dim = 32, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7557
2023-06-17 00:25:02,895: Parameter set 0675: hidden_dim = 32, lr=0.0185, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.752
2023-06-17 00:25:09,583: Parameter set 0676: hidden_dim = 08, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7437
2023-06-17 00:25:16,257: Parameter set 0677: hidden_dim = 08, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.705
2023-06-17 00:25:23,009: Parameter set 0678: hidden_dim = 08, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7513
2023-06-17 00:25:29,690: Parameter set 0679: hidden_dim = 16, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.752
2023-06-17 00:25:36,511: Parameter set 0680: hidden_dim = 16, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7437
2023-06-17 00:25:43,327: Parameter set 0681: hidden_dim = 16, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.76
2023-06-17 00:25:50,058: Parameter set 0682: hidden_dim = 32, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7117
2023-06-17 00:25:56,741: Parameter set 0683: hidden_dim = 32, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7083
2023-06-17 00:26:03,498: Parameter set 0684: hidden_dim = 32, lr=0.0190, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.747
2023-06-17 00:26:10,167: Parameter set 0685: hidden_dim = 08, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.769
2023-06-17 00:26:16,834: Parameter set 0686: hidden_dim = 08, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7453
2023-06-17 00:26:23,720: Parameter set 0687: hidden_dim = 08, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.749
2023-06-17 00:26:30,475: Parameter set 0688: hidden_dim = 16, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7563
2023-06-17 00:26:37,334: Parameter set 0689: hidden_dim = 16, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7577
2023-06-17 00:26:44,126: Parameter set 0690: hidden_dim = 16, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.741
2023-06-17 00:26:50,852: Parameter set 0691: hidden_dim = 32, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7507
2023-06-17 00:26:57,566: Parameter set 0692: hidden_dim = 32, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7417
2023-06-17 00:27:04,395: Parameter set 0693: hidden_dim = 32, lr=0.0190, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.754
2023-06-17 00:27:11,009: Parameter set 0694: hidden_dim = 08, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7673
2023-06-17 00:27:17,721: Parameter set 0695: hidden_dim = 08, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7693
2023-06-17 00:27:24,465: Parameter set 0696: hidden_dim = 08, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7557
2023-06-17 00:27:31,111: Parameter set 0697: hidden_dim = 16, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7693
2023-06-17 00:27:37,878: Parameter set 0698: hidden_dim = 16, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7573
2023-06-17 00:27:44,546: Parameter set 0699: hidden_dim = 16, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7513
2023-06-17 00:27:51,203: Parameter set 0700: hidden_dim = 32, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7653
2023-06-17 00:27:57,876: Parameter set 0701: hidden_dim = 32, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7307
2023-06-17 00:28:04,601: Parameter set 0702: hidden_dim = 32, lr=0.0190, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7417
2023-06-17 00:28:11,276: Parameter set 0703: hidden_dim = 08, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.759
2023-06-17 00:28:18,052: Parameter set 0704: hidden_dim = 08, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7417
2023-06-17 00:28:24,857: Parameter set 0705: hidden_dim = 08, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.765
2023-06-17 00:28:31,638: Parameter set 0706: hidden_dim = 16, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7503
2023-06-17 00:28:38,539: Parameter set 0707: hidden_dim = 16, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.736
2023-06-17 00:28:45,401: Parameter set 0708: hidden_dim = 16, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.756
2023-06-17 00:28:52,057: Parameter set 0709: hidden_dim = 32, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.759
2023-06-17 00:28:58,751: Parameter set 0710: hidden_dim = 32, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.738
2023-06-17 00:29:05,514: Parameter set 0711: hidden_dim = 32, lr=0.0190, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7713
2023-06-17 00:29:12,628: Parameter set 0712: hidden_dim = 08, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.735
2023-06-17 00:29:19,461: Parameter set 0713: hidden_dim = 08, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7407
2023-06-17 00:29:26,228: Parameter set 0714: hidden_dim = 08, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7543
2023-06-17 00:29:32,979: Parameter set 0715: hidden_dim = 16, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.744
2023-06-17 00:29:39,757: Parameter set 0716: hidden_dim = 16, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7553
2023-06-17 00:29:46,548: Parameter set 0717: hidden_dim = 16, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7633
2023-06-17 00:29:53,241: Parameter set 0718: hidden_dim = 32, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.753
2023-06-17 00:30:00,318: Parameter set 0719: hidden_dim = 32, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7423
2023-06-17 00:30:07,166: Parameter set 0720: hidden_dim = 32, lr=0.0190, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7533
2023-06-17 00:30:14,098: Parameter set 0721: hidden_dim = 08, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.739
2023-06-17 00:30:20,854: Parameter set 0722: hidden_dim = 08, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7147
2023-06-17 00:30:27,605: Parameter set 0723: hidden_dim = 08, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.714
2023-06-17 00:30:34,406: Parameter set 0724: hidden_dim = 16, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7463
2023-06-17 00:30:41,067: Parameter set 0725: hidden_dim = 16, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.74
2023-06-17 00:30:47,807: Parameter set 0726: hidden_dim = 16, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.742
2023-06-17 00:30:54,456: Parameter set 0727: hidden_dim = 32, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7313
2023-06-17 00:31:01,128: Parameter set 0728: hidden_dim = 32, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7417
2023-06-17 00:31:07,891: Parameter set 0729: hidden_dim = 32, lr=0.0195, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7267
2023-06-17 00:31:14,533: Parameter set 0730: hidden_dim = 08, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7357
2023-06-17 00:31:21,341: Parameter set 0731: hidden_dim = 08, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7303
2023-06-17 00:31:28,104: Parameter set 0732: hidden_dim = 08, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.744
2023-06-17 00:31:34,915: Parameter set 0733: hidden_dim = 16, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7197
2023-06-17 00:31:41,666: Parameter set 0734: hidden_dim = 16, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7493
2023-06-17 00:31:48,428: Parameter set 0735: hidden_dim = 16, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7577
2023-06-17 00:31:55,142: Parameter set 0736: hidden_dim = 32, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7497
2023-06-17 00:32:02,081: Parameter set 0737: hidden_dim = 32, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.77
2023-06-17 00:32:08,978: Parameter set 0738: hidden_dim = 32, lr=0.0195, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7487
2023-06-17 00:32:15,731: Parameter set 0739: hidden_dim = 08, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.761
2023-06-17 00:32:22,463: Parameter set 0740: hidden_dim = 08, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7523
2023-06-17 00:32:29,219: Parameter set 0741: hidden_dim = 08, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7277
2023-06-17 00:32:35,998: Parameter set 0742: hidden_dim = 16, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7533
2023-06-17 00:32:42,711: Parameter set 0743: hidden_dim = 16, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7627
2023-06-17 00:32:49,589: Parameter set 0744: hidden_dim = 16, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.751
2023-06-17 00:32:56,266: Parameter set 0745: hidden_dim = 32, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7613
2023-06-17 00:33:03,028: Parameter set 0746: hidden_dim = 32, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7543
2023-06-17 00:33:09,710: Parameter set 0747: hidden_dim = 32, lr=0.0195, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7673
2023-06-17 00:33:16,376: Parameter set 0748: hidden_dim = 08, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7693
2023-06-17 00:33:23,032: Parameter set 0749: hidden_dim = 08, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.756
2023-06-17 00:33:29,789: Parameter set 0750: hidden_dim = 08, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7683
2023-06-17 00:33:36,694: Parameter set 0751: hidden_dim = 16, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7657
2023-06-17 00:33:43,646: Parameter set 0752: hidden_dim = 16, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7593
2023-06-17 00:33:51,153: Parameter set 0753: hidden_dim = 16, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7647
2023-06-17 00:33:58,164: Parameter set 0754: hidden_dim = 32, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7533
2023-06-17 00:34:05,446: Parameter set 0755: hidden_dim = 32, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.751
2023-06-17 00:34:12,521: Parameter set 0756: hidden_dim = 32, lr=0.0195, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.747
2023-06-17 00:34:19,622: Parameter set 0757: hidden_dim = 08, lr=0.0195, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7447
2023-06-17 00:34:26,523: Parameter set 0758: hidden_dim = 08, lr=0.0195, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7523
2023-06-17 00:34:33,621: Parameter set 0759: hidden_dim = 08, lr=0.0195, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7717
2023-06-17 00:34:40,734: Parameter set 0760: hidden_dim = 16, lr=0.0195, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.75
2023-06-17 00:34:47,843: Parameter set 0761: hidden_dim = 16, lr=0.0195, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.747
2023-06-17 00:34:54,785: Parameter set 0762: hidden_dim = 16, lr=0.0195, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7497
